Gene.refGene,Z_score
PLA2G2D,0.092874164
GLMN,0.172341196
PDX1,0.114365354
DCLRE1A,0.040839099
SAMD11,0.054623536
C10orf2,-0.062378687
TLR7,0.078913034
SMAD1,-0.208685549
TBC1D21,0.12764908
MRPL55,-0.15635341
ACTRT2,-0.020963911
RIOK2,-0.042988834
PDLIM4,-0.008850811
NAAA,-0.098485916
SLC22A15,0.035068958
ABHD13,-0.005996184
STX18,-0.165052386
CCPG1,0.030054732
DCBLD1,-0.050367831
TRDMT1,0.132300951
IL17F,0.061206422
ATP1A4,0.167894363
OR52W1,0.044324338
CFL1,-0.160546091
IL4,0.108684188
RBP2,0.139152749
CPSF6,0.008255324
TTC8,0.182536908
MUCL1,0.067944043
EYA3,0.054246073
KRT38,0.118629876
GNE,-0.097400118
RHOXF2,0.083729279
ZNF501,-0.014179811
SLC35A2,-0.079626699
MYF6,-0.051835017
MGST2,-0.174763265
TRPV4,0.123712208
ZNF880,-0.04095368
NEK8,0.053209956
NOX5,0.08827282
NCKAP1L,-0.039897816
EMP3,-0.240571823
LOC728743,-0.001711671
C1orf38,-0.07953783
ELOVL2,0.161739297
CBX7,-0.119468927
OSBPL1A,0.011502318
ZNF589,0.008917582
FAM179B,0.219387405
TRA2A,-0.072565685
ESCO1,0.107174205
C3orf26,-0.079867392
PHF2,-0.010869343
PID1,-0.201147607
TAS1R2,0.139753021
MTAP,-0.108624761
RFC1,-0.00984406
ADORA3,-0.02842368
LOC389458,0.060169097
COL6A5,0.140135613
TRNT1,-0.089601736
CRIPAK,0.029918221
RAI2,-0.068802698
GZMB,-0.062693774
TMBIM6,-0.135091417
ANKRD44,0.028465545
SNRNP25,-0.150794545
SRD5A3,-0.141826756
NFE2L1,-0.192770325
STIP1,-0.091068287
RASL11B,0.033861593
NT5DC2,-0.111597469
LRP2,0.20546607
MTDH,0.023916888
HSP90AB1,-0.15293971
ARSG,0.131257492
ZNF483,0.129820004
LMBR1L,0.057170742
C2,-0.086720506
NOP14,-0.204944431
EIF4EBP1,-0.111282844
GCKR,0.125606656
PPP1R9B,-0.088534378
FER,0.115576308
PATE1,0.076796375
C2CD2L,0.056572785
ANKK1,0.096218869
SNRK,0.022417451
OR5M10,0.056509141
UTP6,-0.12327236
DHRS4L2,-0.101308486
CAPZA3,0.06493176
FBP1,-0.139098837
TERT,0.178115732
CCL1,0.093694013
FUCA1,-0.108741147
ALS2CR8,0.169021311
KCMF1,-0.063369186
SRCRB4D,0.102518957
IL17RA,-0.048811651
SSX6,0.031773957
MPP5,-0.020421445
SPA17,-0.119346739
GALNT14,0.029962113
CXorf27,0.075471383
NPLOC4,-0.148155785
HDGFRP2,-0.105395929
RAB34,-0.248659598
KRTAP3-3,0.098828293
PJA1,-0.061208247
ARSD,-0.036395637
CPLX2,0.105641138
RB1,-0.063888242
PHLDA2,0.014892783
ANKLE1,0.084772306
GGCT,-0.174261393
GUCY2F,0.295427152
MPV17,-0.195945103
SLC35D1,-0.028161675
LYSMD3,0.021500914
COL16A1,0.061781079
ERLIN1,-0.179316066
JMJD4,0.043494903
GPX8,-0.132362543
HIST1H2BK,-0.145963941
TP53I11,-0.176015458
PF4V1,0.00019679
ST3GAL4,-0.175381317
ALG8,-0.142136952
REG1A,0.074750955
TMEM200B,-0.095906632
CYB5R3,-0.193275151
MINA,-0.095763129
HHLA1,0.145158944
VASN,-0.141407238
TFAP2A,0.133819561
C17orf102,0.175097207
PHF15,0.03696044
ZNF169,0.133077926
KRT7,-0.059244611
DLGAP5,0.065358332
GLIPR1L2,-0.007146209
RDH14,-0.064213897
RABEPK,-0.145408562
RAD51AP1,0.222282764
MLL5,0.107611716
CXorf48,0.12088713
SGCD,0.002638447
PHTF1,0.168204731
IFT27,0.020588645
CA3,-0.071059484
CMTM5,0.132135755
STX10,-0.054503604
P4HA1,-0.101098573
GAB3,0.047439031
DHRS4,-0.141787229
COL4A1,-0.047107479
C20orf20,-0.118874914
OSBPL2,-0.001647999
PTTG2,0.030791338
STS,-0.010616977
BTNL2,0.033876554
ALDH1A3,-0.094125186
KBTBD5,0.025781715
TGIF1,-0.219020639
ZFAND5,-0.032961907
ICA1,0.020811412
NAV3,0.167041475
GAGE12F,0.043237072
EPS8L2,0.022421908
MNT,0.042615781
HNRNPA1P10,-0.113867642
OR51E2,0.053370984
ENTPD1,-0.030633402
STK11,-0.169186011
MX1,-0.084035417
SDR9C7,0.093921681
LOXL4,-0.004811295
EXOSC4,-0.105153698
PURB,0.002444702
EME1,0.14489123
RELB,-0.06388116
LAMB2,-0.137575473
HNF1B,0.074371379
UMOD,0.083891564
GPR25,0.059938235
ZNF512B,-0.015925448
SRA1,-0.199333292
ATP6V0A1,-0.019272435
ZNF615,-0.017830378
ZNF768,-0.015881245
DYNC2LI1,-0.001678562
DNAH3,0.198904056
TMEM59L,0.074763524
IGSF9B,0.109484406
CNOT8,-0.233807337
KIRREL3,0.092632928
ADAM17,0.033104856
MYOG,-0.008135774
CPNE1,-0.159172858
AK5,0.042439064
NDRG4,0.096065023
NCOA2,0.158559129
PIAS4,-0.027035725
USP5,-0.0877048
RABL2B,-0.01541464
HAPLN3,0.010137939
SNORD94,0.036744967
LZIC,-0.11647219
NRXN3,0.201787735
CDKN2C,-0.01939505
KIAA0226,0.074765384
CYB5D1,0.031858896
ABCB6,-0.092630026
MRPS25,-0.055349248
ZMAT2,-0.152163839
KRT25,0.067849887
RPL11,-0.129206093
RAP2C,-0.139938274
RORC,-0.019557861
GRAP,-0.002226457
MXD1,0.092778655
AZI2,-0.179833482
NUAK2,-0.081800014
SNORD58B,0.078711208
AHSG,0.051708275
MANSC1,-0.198872931
IMP3,-0.156026054
FLJ40852,0.120115224
PCTP,-0.160880815
SIRT1,-0.005757539
MANBA,-0.084229628
TNFRSF6B,-0.028192868
FOXD4L5,0.071992294
GFRA1,0.086742522
PRM2,0.031504385
ZKSCAN3,0.024668688
CDKL5,0.244779325
UBFD1,-0.15866236
TPRKB,-0.166617564
HIST1H2BD,-0.158475696
BMX,0.066275576
INPP4A,-0.023068391
PTPRU,0.080451594
HOXC8,0.082252743
IL12B,0.071263457
ADPGK,-0.149228716
ZNF418,0.118607628
SIAE,-0.177278232
CWC15,-0.105857116
KLHL11,0.050659728
PSMB3,-0.119199917
DEDD2,-0.079727655
DDX25,0.177937446
ZBTB3,0.091079644
GFRAL,0.079369279
RPS25,-0.160053582
FAM57B,0.180076111
DNM1L,-0.083546758
TESK2,0.037955219
EIF1AD,-0.112182484
ORC4,0.064576627
ZNF207,-0.070808762
CLEC11A,0.013767994
TOLLIP,-0.136518983
TMEM61,0.094200446
DLK1,0.043954032
NOD2,0.185364328
PLVAP,-0.156211499
SCMH1,-0.05963079
HTR2A,0.113903331
FUT7,0.097932864
ARMC5,0.086843708
PRELP,-0.145942579
ALKBH6,-0.126746475
COL8A2,-0.040057115
POLR3GL,-0.125632645
GYG1,-0.233641775
OR10A5,0.08598594
TXLNB,-0.039094103
C1orf187,0.114925286
R3HDM1,0.139938875
BAALC,0.000366952
TNP1,-0.025448816
SERP2,0.039200166
ERRFI1,-0.193844483
FAM108B1,0.111114599
PGAM2,-0.043707371
APC,0.144046858
TLR2,-0.131286495
SUCNR1,0.012118294
WFDC1,-0.061154397
ZNF233,0.162912188
PSG11,0.11190304
SLC39A1,-0.275053127
MECR,0.038256258
CDC42EP1,-0.191077325
KIAA0101,0.027593333
MACROD2,0.233062524
MMP19,-0.038623903
VNN2,-0.004369391
ACCN3,0.101970406
TIMD4,0.007127178
RNASE8,0.021393889
CCDC7,0.205582275
SULT2B1,0.009076252
ME1,-0.011397663
MGRN1,-0.140569617
TECPR1,0.087648721
MRPL30,-0.05175614
IVL,0.02683079
CALM1,-0.09544371
PLEKHA6,0.145028317
B4GALNT2,0.136968343
C8orf33,-0.179650665
TMEM56,0.062216371
CKM,-0.129931602
ESR2,0.017088965
ACOT8,-0.014355831
AGTR2,0.083310719
ZNF280A,0.057765229
CG030,0.050173448
PZP,0.157834293
EPM2AIP1,0.118477815
SIVA1,-0.158203349
CD3E,-0.070179298
CLEC18C,0.056665872
PGLYRP3,0.036731212
GPS2,-0.088497166
TRIM36,0.085901402
TP53RK,-0.109193691
FBXL13,0.163422032
RUFY2,0.053006614
GATC,0.024539212
C11orf70,-0.004291361
GJA5,-0.107675068
HSPB9,0.054210342
HGF,0.022087886
EPHB4,-0.07454223
SOX18,-0.0947425
SERPINA10,0.01506554
REEP2,0.116857729
CDK3,0.044734775
HSPA12A,0.109165252
ARL8B,-0.208265748
SATB1,0.030920746
VPS45,0.021665021
PPM1D,0.041123781
TP53BP2,0.162762903
ZNF850,0.082683753
CACNA1G,0.138616405
VGLL4,-0.137041501
SPC24,0.126933661
LOC643387,0.051575417
GNPTG,-0.232366538
ROS1,0.177871009
ZFAT,0.139110673
C21orf128,0.098060247
BMP8B,0.034105699
SLC5A4,0.095146546
SLC6A3,0.07271996
TMEM81,-0.020713567
C16orf53,0.083902295
APC2,0.121085874
C8orf12,0.157291899
SYAP1,-0.147979578
ZBED5,-0.0203743
PVR,-0.137736026
AP1AR,-0.217404534
LTA4H,-0.033684309
MAGEA4,0.048331683
CCDC24,0.117661208
IFIT3,-0.185323884
MYADM,-0.229991155
PDE3B,0.039206269
TMPRSS11A,0.117276277
L3MBTL1,0.09351873
PGK1,-0.020524921
CCL13,0.000847011
PPPDE1,-0.075011477
MLXIP,-0.156734498
DERL3,-0.020184473
KHNYN,-0.056299427
PLOD1,-0.201188653
MTFR1,0.120019453
NPDC1,-0.14660591
GPAA1,-0.185604403
LTV1,-0.118351263
RYR3,0.159629814
C7orf46,-0.023725367
VAMP2,0.060909195
RNF135,-0.099204797
SUPV3L1,-0.131368474
FIBP,-0.068932009
TLX3,0.017110518
ADAMTS18,0.174426194
RNF25,0.030719062
SOS1,0.079144643
PLAU,-0.099569686
MATK,0.006146066
EHF,-0.045100805
CTNND2,0.105346766
PTEN,0.011686888
ZNF189,-0.117752089
SLC28A3,0.08836871
ERI1,0.089627917
GUCY1A3,0.004498989
SETD2,0.071990694
ROGDI,0.048090599
RASSF3,-0.113357737
TICAM1,-0.166181216
PACSIN2,-0.063700909
PRKCDBP,-0.139433504
SERPINB5,0.00101321
TFDP3,0.032999025
ACOT1,-0.041747191
LGR6,0.188098865
RFX5,-0.044559071
OR52J3,0.044568251
PTPN18,-0.175378256
ZBTB34,0.073989629
KCNF1,0.004872202
SYNE2,0.110872836
SLC22A4,0.065515504
VCPIP1,0.063337801
NETO2,0.104967246
LDHD,-0.062815274
ESX1,0.0737535
SQRDL,-0.172918253
SERPINA6,0.055113597
GALK1,-0.124977548
ASCL3,-0.004428771
FBXL6,0.075251356
FABP7,0.164415275
MAGEC3,0.087428892
KLC4,-0.091687172
FSCN2,0.203109655
CD1D,0.059646142
PRAM1,0.058494218
EIF3B,-0.139204818
DSCR8,-0.000856378
FLVCR1,0.147260141
KIAA0141,0.084518398
PROM2,0.058330252
ALOX5,-0.079679145
LYRM2,0.018403094
GPR162,0.061514416
RNASE6,-0.132700547
GJA1,-0.145293707
HMHB1,0.154568319
MRPS14,-0.102521493
TAF7,-0.16773588
BTNL9,-0.019322207
SFXN2,0.129638679
VEPH1,0.113719707
GK2,0.031809307
AMBP,0.064671823
CCL14-CCL15,0.074326625
XAGE5,-0.002994898
SLC25A26,-0.095850884
TGM2,-0.198696103
ZNF202,0.073092029
ACTL6A,-0.122594874
ARHGEF7,0.016636535
SLC23A2,0.111407081
PKD2,-0.065812822
CRYM,0.119808807
MANBAL,-0.176562111
LIN54,0.119730845
ACTL7B,0.023723165
OR4D9,0.126257706
KIAA1683,0.129358946
ZNF277,-0.107136051
TCP10,0.087350621
MAGEB18,0.096905304
DEFA4,0.016000198
ZNF197,0.049156715
PTOV1,-0.158230403
RNF208,-0.026355519
ZACN,0.086277981
CMIP,-0.093535244
TRDN,0.126993684
UCHL1,0.050157823
APOL6,-0.093592554
PLK1,-0.027721788
NPHP1,0.112183256
NDUFA11,-0.234277038
DAB1,0.196964615
RTN4R,0.00585586
SYT2,0.177103902
PUSL1,0.039612392
ANXA13,0.125698534
ATP8B2,-0.019941993
RFTN1,-0.121929991
VN1R2,0.070037415
OR52E4,-0.044313683
NPPB,0.105149542
ZNF148,0.065899388
IKZF1,-0.020330345
ZNF141,0.08111705
PSMC2,-0.139546158
GGA3,-0.083011352
LPGAT1,0.048010671
SEC16B,0.081259708
GGT8P,0.090243338
C5orf38,0.00767409
THOC2,0.160710654
BTF3P11,0.085172817
SLC16A12,0.019180722
ALK,0.157217096
DACT3,-0.105510891
CACHD1,-0.02922367
GAN,0.055471152
HIST1H2AE,0.06993594
VAMP1,-0.068702931
SRI,-0.11348245
AKAP14,0.059317109
HLA-E,-0.236099794
SLC25A32,-0.110832728
FLT3LG,0.002680545
ATP1B1,-0.080615423
WDR1,-0.201019371
SWAP70,-0.229492112
PTH2,0.035577247
TMEM222,-0.012981859
TRIM31,0.067163271
ARNT,0.063949604
ZNF596,0.125882236
CDKN1B,-0.036624627
SEMA3A,0.155356153
FOXC1,-0.08699325
LSM14A,-0.025822025
OR51F1,-0.02913472
STEAP3,-0.070109699
ABCA1,0.029932924
PLSCR2,0.057370097
EDC3,0.013452153
THBS3,-0.049614635
LOC100131726,-0.002635506
GMCL1,0.014306328
C9orf71,0.02911622
MGAT5,-0.010744969
TSPAN8,-0.032439272
DYNLT1,-0.184298057
IGSF1,0.125481869
SNORA36B,0.081467868
TMEM143,0.047156931
C2orf27A,-0.042174261
FAM26D,0.099197805
ATP13A3,-0.049048105
C3AR1,-0.123569911
CADM2,0.184393413
EFNA4,-0.061759982
HAO1,0.094322774
TWF1,-0.174250161
MRPS17,-0.196502357
SDR42E1,0.027666925
MYH9,-0.153149755
C9orf9,-0.075955262
C17orf79,-0.122418959
FSCN3,0.064278711
BDKRB2,-0.018542359
PCGF6,-0.015050841
TAS2R41,0.057379505
RAP1GAP,0.063220833
DCLK1,0.057247998
TAF2,-0.018646828
COPZ1,-0.064681661
KATNA1,-0.024031421
STIM1,-0.124654387
TBX2,0.111222323
RPS4X,-0.167185846
MARCH8,0.061779516
DHX33,0.113045748
TMEM161B,0.048853042
SYPL2,-0.010572604
ADCY5,0.034258989
SRPK3,0.056747862
SFSWAP,-0.061564634
REC8,-0.070490763
CLP1,0.009358588
DUOX2,0.10660347
TSC22D3,-0.215570844
PRKD3,0.073670186
CASP8,-0.022714729
CFH,-0.177302247
TRO,0.050637793
NRIP1,0.063438517
ZNF707,-0.044767308
TBC1D22B,0.01951874
PTRH1,-0.080212049
HYI,-0.119551146
GPR52,0.080297318
CASC3,-0.079570101
METRN,-0.058386857
KRT3,0.021840292
ARF1,-0.184102728
MAU2,0.058659214
C1orf111,0.130506724
MOG,0.014442611
ATP7A,0.143083655
CATSPERG,0.146111068
ITSN2,-0.001105356
GIP,0.085364971
GYPE,0.036843899
APLNR,-0.065801271
JAG1,0.071632864
HIST1H2AL,0.041567014
PAPPA,0.104034907
CYP4F8,-0.002718397
TRH,0.094280381
DCTN3,-0.093850991
NT5C,-0.171519241
ZWILCH,0.037069061
HTR3C,0.13951812
VPS41,0.015077974
ANKS6,-0.0118329
MT1M,-0.113562152
DTX1,0.112309615
ZNF639,-0.024204752
AKR1C2,-0.149207345
CACNG4,0.109902475
TNNC1,-0.155194187
RPL13P5,0.031987286
CASD1,0.036857817
HOXD4,0.074260235
TTC35,-0.106908136
SMAGP,-0.081951199
SMC4,0.094521109
CTXN1,0.003117884
RGS19,-0.15192098
NUPL1,0.124003135
NRAS,-0.165986752
ZNF138,0.117458296
FBXW2,-0.001050218
SIX3,0.117238858
HDAC9,0.217843647
OGG1,-0.097241304
CCDC144C,0.084900149
MIR632,0.105746287
APLP1,0.084145751
OR7A5,0.059178004
DLX4,0.134583504
TUBA1B,-0.000729846
CRY1,0.120847495
C12orf29,0.045314044
OR1D2,-0.001224094
CUZD1,0.165951268
SCAND1,-0.147108746
MYT1,0.257461615
MPND,-0.12040096
GOLGA1,0.16664384
ZBTB43,0.059470402
VAPA,-0.136108413
C4orf36,0.00771392
SLC34A1,0.0751651
STAP1,-0.05969776
TGM5,0.131130869
PIK3R3,0.051230459
USPL1,0.010117276
FBXO40,0.01961913
BRF1,-0.001394753
CCL27,0.164409567
MYBPH,0.080663599
PFN2,-0.090764713
PPP1CC,-0.057628417
CDCA7L,-0.028442247
MTOR,0.096499598
NR2C2AP,-0.114638129
KCNB2,0.204187706
SPINT3,0.059814445
C20orf151,0.167644989
USP13,-0.032132002
ZNF585B,0.025394237
RCOR2,0.169413555
FBXW4,-0.148152601
WT1,0.046322403
TAS2R46,0.043627053
STK38L,-0.15982262
LEPROT,-0.167233461
DDX42,-0.074172574
TXNRD2,-0.085702886
TNFRSF4,0.063425369
VWA5B1,0.09507523
SLC27A1,-0.040364511
POU5F2,0.023388883
SLC22A11,0.112889833
ZNF236,0.071435709
GABRB1,0.161764189
TAS2R19,0.10437196
LRRC29,0.097199224
FBLN1,-0.201657614
MRRF,-0.132771057
RP1,0.281440431
MARVELD1,-0.188427909
AFF4,0.02898845
RAF1,-0.065124086
SUB1,-0.087587842
MRPS33,-0.151912376
ZIC1,0.059642197
SNORD47,0.116102564
ARL10,0.103999528
P2RX5,-0.029328378
NCR3,0.067277078
LTB4R2,0.033550319
HLA-DPA1,-0.185196593
REG1P,0.020431783
FKBPL,-0.022019416
JAKMIP1,0.126614182
CD248,-0.165131469
SNX4,-0.12419811
CCR2,-0.046922447
SNORD49A,0.051138732
SH3KBP1,0.025579138
SMOX,-0.054356417
NACAP1,-0.126995122
DRD2,0.089970966
COPS2,-0.050501128
FCER1A,0.010638391
SUGT1,-0.01009246
LOC375190,-0.100991115
CALR,-0.151644417
DPY19L2P4,-0.023289398
ADRA1B,0.059712224
LTB,-0.090603982
SNRPD1,-0.041318982
NCAPG2,0.062246266
NUDT6,-0.078607575
KCNMB1,-0.067094433
ITGAV,-0.001051033
C20orf3,-0.161316585
PIP5K1A,0.000910653
PCNA,0.026679303
MMACHC,0.054210376
BEST1,0.049661396
REV3L,0.129811521
ATG5,0.013952819
AVPI1,0.073912535
ZRANB1,0.00459241
SARM1,0.176474986
RGS7,0.234175767
HMP19,0.137340057
SGTB,0.135953739
FEM1A,-0.157246668
MYCT1,-0.021989016
GM2A,-0.194322393
ZCCHC7,0.022346578
MYH10,0.110138424
XRRA1,0.135996226
BEND7,0.092572113
ADAL,0.100256694
OR10J1,0.088534441
CCDC42B,0.010044019
TMEM9B,-0.077089704
DNAJA1,-0.121108218
CWC27,-0.032201158
SCGB1D4,0.089059165
PRKX,-0.111647987
NUDT14,-0.059137321
ARG1,0.04440288
KLHL35,0.078383733
KIF2C,0.049007145
GFM1,-0.052276936
RAB11FIP3,-0.086040116
NPR3,0.011530058
HBD,-0.033533114
SERF1B,0.05595711
MYO5A,0.167903133
IRAK3,-0.033033323
OLAH,0.133349849
CNNM4,0.149148799
CYB561D2,-0.035734237
ADAM10,-0.015860553
LIPA,-0.246488011
NAP1L4,-0.157085298
GNG4,0.10087773
MRPS22,-0.146599625
PSG5,0.113783965
PPP2R2C,0.062911288
P2RY12,0.009686508
SLC6A13,0.080992935
AGPAT4,0.042930721
FAM53C,-0.015541642
TPM1,-0.161175719
OR13C3,0.062744725
PYHIN1,0.011204964
LINGO1,0.105801229
CIDEC,-0.005257345
DHTKD1,0.006269832
CRIM1,-0.085106232
ZNF546,0.084007147
CD300LG,-0.002384424
FLNB,-0.02497209
SPINK7,0.065901495
NOC2L,-0.176116076
LOC284440,-0.065831441
VPS37D,0.025295382
CRTC2,-0.187514932
C14orf162,0.203807671
HTRA3,-0.034887987
SPTBN5,0.175167417
TAF1L,0.050616164
WDR78,0.15082853
HNRNPUL1,-0.072974098
WDR49,0.037000455
SIN3A,0.086887822
ECSIT,-0.02534517
VSIG4,-0.146786056
DIRAS2,0.179444823
TXNL1,-0.103569892
POTEA,0.039864762
MTERFD3,0.010254122
RNF115,-0.063609206
CCNYL1,0.014203548
CISD2,0.112069767
OBSCN,0.099931821
GBA,-0.119886387
SLC9A11,0.091572564
ESD,-0.150419467
CYYR1,-0.191963751
PNRC1,-0.074841673
FCAMR,0.179202971
PPIA,-0.144680252
VDAC1,-0.134306774
TRIB1,-0.055444348
NT5C1B,0.071046053
CLDN17,0.103375786
ICOSLG,0.026407223
RGR,0.251941937
DSG1,0.013606469
CIR1,-0.10138684
TMEM27,0.062657542
PRAP1,0.005997925
DQX1,0.239340477
NHEJ1,-0.015037582
DNAJC18,0.001708713
RPSAP58,-0.173069948
MTBP,0.1184229
MANEAL,0.099684266
S100A6,-0.19802359
NEDD1,-0.056534299
TINF2,-0.225923477
SLC7A10,0.056435311
SPRR1A,0.054824038
SCEL,0.031433656
SNX20,0.061780672
CCDC70,0.01728434
CRISP2,0.020014524
ILF3,-0.128399953
NTRK3,-0.005372809
B3GNT1,-0.078465773
LARP6,-0.148296373
FBN1,-0.013691993
C12orf57,-0.2148668
JOSD1,-0.14076797
ZNF621,0.014270757
SNX14,0.08234879
INHBB,-0.117451169
TBL2,-0.132903351
TADA1,-0.057239973
PEX6,-0.046497486
TXLNA,-0.202896206
TMEM187,-0.05033059
ZG16B,0.094875321
AIP,-0.125097763
LGALS14,0.03451112
MCEE,-0.082879437
TNFRSF13C,-0.00910587
SNORA20,0.032071321
ZFP82,0.147901701
C5orf58,0.030996332
CTNNA3,0.031625018
HSDL1,0.178418771
LAMA5,0.041594886
HNRNPH3,-0.068027735
AKAP4,0.042628649
DIS3L2,-0.046688754
DROSHA,0.166278219
CTCF,-0.091341453
FUT10,0.077076779
FAM19A3,0.175986136
KRT81,0.043831437
ALDH3B2,0.115712562
MOGAT2,0.057219418
FAM149B1,-0.042754776
CCND3,-0.098592925
M6PR,-0.174240604
LAMC1,-0.192814573
COASY,-0.141212047
CLASP2,0.182239777
ZBTB8A,0.081895558
EIF2AK3,0.012517675
SMYD2,-0.061362237
PBX3,0.080147901
TMPRSS2,-0.002670914
OR10R2,0.094744947
MED30,-0.03293548
ZNF761,0.069994605
CORO6,-0.010739897
KRTAP10-11,0.026945978
FAM123B,0.019056742
ANGPT1,0.011382344
MED23,0.077595656
SEMA6A,0.030578031
HEATR7B2,0.128991456
HSD11B1L,0.088683205
PSMD14,-0.108842466
GMEB2,0.011567669
PDCD2,-0.147349834
MAST1,0.252252232
EPHA1,0.165677088
KRTAP16-1,0.096681026
RPF2,-0.094902506
XCL2,0.033387121
MTPAP,0.014977869
EIF4G1,-0.123267438
UBE2D1,-0.115417234
RAB39B,0.080626581
IDH3A,-0.153722765
CREB5,0.06872453
UTS2D,0.055065506
ANGPT2,-0.050451759
RANBP3,-0.137166966
DYRK1B,0.047715692
ATP6V0A4,0.100130308
NMRAL1,-0.15512575
FGFRL1,0.005510507
TMSB4Y,0.11371265
GZF1,0.087272532
RBKS,0.157994172
SEC23A,-0.116469529
PHLDB1,-0.143048239
MLX,-0.186078079
TPD52,0.088581551
CPNE8,-0.056328758
DACH2,0.176432488
PSMA4,-0.208708364
PGM2,0.086784534
ROCK1,0.038573093
PTPRK,-0.029434695
TAGLN,-0.203827414
GPR82,0.061669124
ZNF45,-0.022597844
TK1,-0.085228001
ZNF610,0.123019982
MFSD6L,0.059764425
LETM2,0.060729635
SNHG3,-0.156985839
KLF1,0.018386608
SAP30L,-0.096408082
KCNK2,0.013668195
UHRF1BP1L,0.126017268
SORCS1,0.14105398
VEZF1,0.045910145
DNM3,0.136097784
GIT1,-0.142905919
OR4K1,0.071706748
LSM11,0.007537227
C7orf10,0.02640056
MSL2,-0.161987822
ZNF394,-0.018157709
MMP28,0.058203277
FAM13C,0.094817658
DPF3,0.170814406
FAM35A,0.052643378
ODF2,-0.097400581
EFCAB10,0.009791514
EPB41,0.149923482
PRKRIR,0.089208912
MED4,-0.123017454
ECM2,-0.128824862
C11orf21,0.039742931
SHCBP1,0.134834086
TRABD,-0.106002986
CLEC3A,0.032420999
COTL1,-0.191298298
TNC,0.001292014
PPP1R12B,0.008286644
MARCKS,-0.050094773
SACS,0.049067139
RRP8,-0.064046098
TTLL12,-0.172360784
LAYN,-0.089928089
PPARA,0.019540151
NCKAP5,0.158487096
ATP5SL,-0.156856442
MOSPD3,-0.017159462
LY6G6D,0.086161506
SHISA6,0.070314175
PSMG3,-0.082563497
ATP1A2,-0.038494828
PLEK2,-0.016419867
TG,0.059137861
OPTN,-0.100944252
HDX,0.156897917
MAPKAPK5,0.00941713
AFAP1L2,-0.019581291
DGKG,0.036692456
C14orf49,0.144325391
ZFP91,-0.024295378
ZNF428,-0.10743729
OR5B12,-0.031100226
IFNA17,0.041658512
BTC,0.151670765
MAP2K5,-0.036734693
IGF2,-0.189122203
ATAD2,-0.041527683
PROK1,0.079233442
RPS10P7,-0.043869349
NPEPPS,-0.077223025
SLC2A12,0.040086738
CD80,0.146639466
GPR77,0.034298964
PHF6,-0.026858232
HOMER2,-0.059781037
HTR1B,0.048109477
C10orf91,0.160841707
DNMT1,0.064153992
BRIP1,0.044822748
SMARCD2,-0.064408088
PLXDC2,-0.066350593
SNORD116-16,0.071403858
SBF2,0.081631731
CDH9,0.129900873
ZNF699,0.023240412
SLC7A5,0.046102324
NFIB,-0.077350976
T,0.073539648
CAPRIN1,-0.027287199
ETFDH,-0.04430044
SLC15A1,0.168216045
ZNF23,0.097067513
LRCH2,0.122137156
GSPT2,-0.072897831
NAT9,-0.115004233
MB,-0.137764859
LIFR,0.089811514
ZC3H12D,0.024271601
CYP4Z1,0.055696818
KCNAB2,0.077274347
DMBT1,0.145748356
MXI1,-0.033041455
EIF4A1,-0.147396549
SPTLC2,0.066111713
TTC28,0.045790298
MAGI2,0.154718241
EXPH5,0.007410572
NLRP2,0.124735273
NELL1,0.129750803
MAP3K2,0.003991481
IFNK,0.069395835
ANKRD13C,0.163231466
ANKRD30B,0.119113956
LEPROTL1,-0.135867586
CLINT1,-0.084158284
C2orf54,0.057709922
POLE2,0.10916604
SLC16A13,0.032965201
NIN,0.121980931
PLCL1,0.089931161
DDIT3,0.035011013
GPR152,0.161982001
MCM9,-0.034759155
HOMER1,0.078862861
GALNTL6,0.114044743
OSR1,-0.052517228
PTGR1,-0.10897413
CHRNA4,0.106517404
HSPA5,-0.116867531
RAB40A,0.053937507
ALDH8A1,0.122312649
PRRG2,0.144386097
RALA,-0.127268495
SAP30,-0.012129816
XPA,-0.052601949
IGDCC4,0.109043134
ZBTB9,0.041285659
SPDEF,0.027147317
APOBEC3H,0.046981092
GNPTAB,-0.07312847
ABCC10,0.076270324
ACAT2,-0.077257316
INSL4,0.00216072
PFDN6,-0.2003197
SASH3,-0.031054379
RPA1,-0.170134795
TROVE2,0.070352327
C12orf35,-0.075352621
PLEKHM1,0.099621606
FNDC3A,-0.066913989
WNT10A,0.09072171
SPIRE1,-0.043709389
MICB,-0.003992532
ST8SIA3,0.133276142
MYL7,0.082793324
MBD3L1,-0.032244133
KHDRBS3,-0.007850339
SLC30A10,0.122991933
UBE2E1,-0.204503732
MICAL2,-0.098663531
PPIF,-0.159629187
GEMIN7,-0.017308801
COL14A1,0.016606075
PRR15,0.012876014
MTRF1L,-0.051784454
ATP8A1,0.170729182
MTHFS,-0.057413934
CSAD,0.096313469
RECK,-0.120745219
ABAT,-0.029563401
TRIM54,-0.006468798
RBM47,-0.081925596
VPREB3,0.030411358
EGFL6,0.060677401
RAB3IL1,-0.089911906
LHX6,-0.026792943
GBP6,0.090928114
JARID2,0.179412167
PNMAL1,0.070165892
PRR18,0.065469819
SSX1,0.031349691
CELSR1,0.112256462
TMEM164,-0.078458408
KIAA1826,0.153947882
TTTY11,0.083378147
NEXN,-0.140592106
ELSPBP1,0.180500061
SRPRB,0.025839146
